Datos Medidos,Datos Predichos
38.0,37.666666666666664
38.0,38.06666666666667
40.0,38.13333333333333
61.0,38.2
37.0,53.733333333333334
37.0,40.4
39.0,39.266666666666666
39.0,38.333333333333336
39.0,38.733333333333334
38.0,38.8
41.0,39.2
39.0,40.666666666666664
39.0,39.6
40.0,39.333333333333336
41.0,38.6
39.0,39.06666666666667
39.0,38.733333333333334
41.0,38.266666666666666
41.0,39.2
40.0,39.733333333333334
39.0,39.46666666666667
39.0,39.53333333333333
40.0,39.666666666666664
40.0,39.0
37.0,39.53333333333333
40.0,38.6
39.0,38.4
39.0,38.666666666666664
42.0,39.86666666666667
39.0,40.266666666666666
41.0,38.733333333333334
41.0,37.86666666666667
43.0,38.333333333333336
45.0,38.4
40.0,38.93333333333333
41.0,39.53333333333333
39.0,39.0
42.0,39.266666666666666
41.0,39.06666666666667
40.0,38.86666666666667
39.0,39.333333333333336
40.0,38.86666666666667
42.0,39.0
40.0,39.6
39.0,39.666666666666664
38.0,39.8
39.0,39.266666666666666
39.0,39.733333333333334
39.0,39.333333333333336
40.0,39.2
40.0,39.666666666666664
39.0,40.0
39.0,39.0
38.0,39.733333333333334
37.0,38.86666666666667
37.0,38.93333333333334
37.0,38.53333333333333
38.0,38.46666666666667
38.0,38.666666666666664
36.0,39.2
37.0,38.6
39.0,38.46666666666667
39.0,38.733333333333334
39.0,39.4
41.0,38.86666666666667
39.0,40.6
37.0,39.0
39.0,38.8
39.0,40.266666666666666
38.0,39.93333333333334
36.0,38.6
39.0,38.6
37.0,38.666666666666664
36.0,37.666666666666664
36.0,38.0
35.0,37.93333333333333
39.0,38.0
38.0,38.46666666666667
37.0,38.4
40.0,38.2
42.0,38.13333333333333
40.0,38.93333333333334
40.0,38.4
39.0,38.46666666666667
40.0,39.266666666666666
38.0,38.86666666666667
40.0,38.53333333333333
37.0,38.4
39.0,38.266666666666666
42.0,38.733333333333334
39.0,38.86666666666667
36.0,38.6
38.0,38.266666666666666
38.0,39.86666666666667
40.0,38.666666666666664
46.0,38.266666666666666
45.0,41.13333333333333
40.0,39.86666666666667
39.0,39.6
38.0,39.53333333333333
39.0,39.2
39.0,39.13333333333333
39.0,39.2
39.0,39.6
39.0,38.8
40.0,39.06666666666667
42.0,39.6
47.0,39.4
50.0,42.666666666666664
46.0,43.06666666666667
47.0,42.13333333333333
42.0,44.4
39.0,40.93333333333333
37.0,40.6
39.0,40.2
39.0,40.06666666666667
37.0,40.266666666666666
37.0,39.0
47.0,38.733333333333334
50.0,38.86666666666667
45.0,40.2
49.0,40.6
62.0,43.93333333333334
52.0,57.8
41.0,47.46666666666667
38.0,41.266666666666666
36.0,40.53333333333333
36.0,40.06666666666667
35.0,39.733333333333334
35.0,40.13333333333333
38.0,39.06666666666667
39.0,39.733333333333334
36.0,38.733333333333334
36.0,38.86666666666667
37.0,39.06666666666667
35.0,38.6
37.0,38.4
37.0,38.86666666666667
36.0,38.8
37.0,38.86666666666667
40.0,39.0
47.0,39.0
47.0,39.06666666666667
47.0,39.86666666666667
44.0,39.6
61.0,40.86666666666667
44.0,46.333333333333336
66.0,42.4
40.0,49.266666666666666
40.0,43.93333333333334
40.0,42.2
38.0,42.06666666666667
39.0,40.06666666666667
38.0,39.733333333333334
40.0,39.333333333333336
40.0,38.93333333333333
39.0,40.0
40.0,39.733333333333334
38.0,39.8
